text,label
তার সাথে দেখা হওয়ার ৪ বছর পর,0
সুন্দর টিউটোরিয়াল। ভালো লাগছে। শুকরিয়া আপনাকে,1
হালাই তুই কি বলস তুই নিজে বুজস?,0
ভাইয়ার বুঝানোর ক্ষমতা অসাধারণ 💙,1
ফালতু।ভুল ভাল নিয়ম ।,0
ভাই আপনাকে অনেক অনেক ধন্যবাদ  কারণ আপনার কাছ থেকে অনেক কিছু শিখলাম,1
"  এক্সেলে নতুনদের জন্য ঠিক আছে, কিন্তু এখানে ফরম্যাট বা সেলারি স্টেস সম্পূর্ণ ভুল  ",0
লাইভ ক্লাসে প্রথম কিছুক্ষণ তো শুধু এসে বকবকি করেন টাইম গুলা নষ্ট হচ্ছে না,0
যে পরামর্শ দিয়েছেন তার থেকে কিছু শিখিনি,0
একটু পরে আমার বাংলা পরীক্ষা তার আগে ক্লাস টা দেখে অনেক উপকৃত হলাম☺️💖,1
কবিতার একটা লাইন বাদ দিয়েছেন...,0
ভুল ভাল পড়া কেন?,0
আশা করি ভাল আছেন। আপনার ক্লাস গুলো আমি রেগুলার করব,1
আসসালামু আলাইকুম।।। পুরুষ ও স্ত্রীবাচক শব্দ বিষয়ক একটি ভিডিও আপলোড করলে ভাল হয়।।ধন্যবাদ।,1
ভাই অনেক সুন্দর হয়েছে,1
ভাই ‍সব সাউন্ড এর সমস্যা,0
একটু ধীরে বলতে হবে । তা না হলে বুঝে নিতে অসুবিধা হয় । তা ছাড়া সুন্দর হচ্ছে ।,0
এত সহজ ভাবে সমাস বুঝতে পারবো ভাবতেই পারিনি। অনেক ধন্যবাদ।,1
ভালবাসা নিবেন স্যার  আমি আপনার জাভাস্ক্রিপ্টএর ভিডিও গুলো দেখতাছি  ইনশাআল্লাহ  পরে json ও শিখবো,1
"ধন্যবাদ ,, উপকৃত হলাম 😊",1
আপনার ভিডি সত্যি খুব উপকারী। বাঙালিরা বাংলায় বুঝতেই ভালোবাসেন। ধন্যবাদ 💜💜,1
আসসালামু আলাইকুম। প্রথমে সালাম দিয়ে কথা বলবেন। কারো সাথে সব কথা বলার আগে সালাম দিবেন।খুব ভালোভাবে উপস্থাপন করলেন ।,1
ভাই আপনার ক্লাস টা অনেক ভালো লাগে যা বলে বুজাইতে পারবো না,1
"ধন্যবাদ,বাই নতুন সিলেবাসের কবিতা গুলো পড়ানোর জন্য,আমি আপনার ক্লাসের অপেক্ষায় ছিলাম।",1
"ধন্যবাদ ভাই,  অসাধারণ কনটেন্ট।",1
সার আপনাকে অনেক অনেক ধন্যবাদ,1
ফাউল ফাউল জিনিস দিয়ে ফুরায় রাখছেন,0
"ধন্যবাদ , এত সুন্দর ভাবে পুরো গল্পঃ বুজিয়ে দেওয়ার জন্য এইভাবে অ্যানিমেশন ভিডিও কিভাবে বানান যদি একটু বলতেন তাহলে খুব উপকার হতো",1
